asset,date,agent,weight,trend_state,vol_state,momentum_state
SPY,2022-07-19,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
SPY,2022-07-19,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
SPY,2022-07-19,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
SPY,2022-07-19,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
SPY,2022-07-20,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
SPY,2022-07-20,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
SPY,2022-07-20,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
SPY,2022-07-20,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
SPY,2022-07-21,TechnicalAgent,0.31481,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-07-21,BullAgent,0.28704,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-07-21,BearAgent,0.14815,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-07-21,RiskAgent,0.25,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-07-22,TechnicalAgent,0.31481,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-07-22,BullAgent,0.28704,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-07-22,BearAgent,0.14815,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-07-22,RiskAgent,0.25,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-07-25,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
SPY,2022-07-25,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
SPY,2022-07-25,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
SPY,2022-07-25,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
SPY,2022-07-26,TechnicalAgent,0.3,Sideways,LowVolatility,PositiveMomentum
SPY,2022-07-26,BullAgent,0.23,Sideways,LowVolatility,PositiveMomentum
SPY,2022-07-26,BearAgent,0.2,Sideways,LowVolatility,PositiveMomentum
SPY,2022-07-26,RiskAgent,0.27,Sideways,LowVolatility,PositiveMomentum
SPY,2022-07-27,TechnicalAgent,0.31481,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-07-27,BullAgent,0.28704,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-07-27,BearAgent,0.14815,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-07-27,RiskAgent,0.25,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-07-28,TechnicalAgent,0.31481,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-07-28,BullAgent,0.28704,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-07-28,BearAgent,0.14815,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-07-28,RiskAgent,0.25,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-07-29,TechnicalAgent,0.31481,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-07-29,BullAgent,0.28704,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-07-29,BearAgent,0.14815,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-07-29,RiskAgent,0.25,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-08-01,TechnicalAgent,0.31481,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-08-01,BullAgent,0.28704,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-08-01,BearAgent,0.14815,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-08-01,RiskAgent,0.25,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-08-02,TechnicalAgent,0.31481,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-08-02,BullAgent,0.28704,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-08-02,BearAgent,0.14815,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-08-02,RiskAgent,0.25,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-08-03,TechnicalAgent,0.29565,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-03,BullAgent,0.26957,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-03,BearAgent,0.17391,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-03,RiskAgent,0.26087,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-04,TechnicalAgent,0.31481,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-04,BullAgent,0.28704,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-04,BearAgent,0.14815,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-04,RiskAgent,0.25,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-05,TechnicalAgent,0.29565,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-05,BullAgent,0.26957,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-05,BearAgent,0.17391,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-05,RiskAgent,0.26087,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-08,TechnicalAgent,0.31481,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-08,BullAgent,0.28704,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-08,BearAgent,0.14815,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-08,RiskAgent,0.25,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-09,TechnicalAgent,0.31481,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-09,BullAgent,0.28704,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-09,BearAgent,0.14815,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-09,RiskAgent,0.25,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-10,TechnicalAgent,0.31481,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-10,BullAgent,0.28704,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-10,BearAgent,0.14815,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-10,RiskAgent,0.25,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-11,TechnicalAgent,0.29565,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-11,BullAgent,0.26957,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-11,BearAgent,0.17391,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-11,RiskAgent,0.26087,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-12,TechnicalAgent,0.29565,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-12,BullAgent,0.26957,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-12,BearAgent,0.17391,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-12,RiskAgent,0.26087,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-15,TechnicalAgent,0.29565,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-15,BullAgent,0.26957,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-15,BearAgent,0.17391,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-15,RiskAgent,0.26087,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-16,TechnicalAgent,0.29565,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-16,BullAgent,0.26957,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-16,BearAgent,0.17391,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-16,RiskAgent,0.26087,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-17,TechnicalAgent,0.29565,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-17,BullAgent,0.26957,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-17,BearAgent,0.17391,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-17,RiskAgent,0.26087,StrongUptrend,LowVolatility,Overbought
SPY,2022-08-18,TechnicalAgent,0.31481,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-18,BullAgent,0.28704,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-18,BearAgent,0.14815,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-18,RiskAgent,0.25,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-19,TechnicalAgent,0.31481,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-19,BullAgent,0.28704,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-19,BearAgent,0.14815,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-19,RiskAgent,0.25,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-08-22,TechnicalAgent,0.31481,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2022-08-22,BullAgent,0.28704,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2022-08-22,BearAgent,0.14815,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2022-08-22,RiskAgent,0.25,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2022-08-23,TechnicalAgent,0.31481,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2022-08-23,BullAgent,0.28704,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2022-08-23,BearAgent,0.14815,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2022-08-23,RiskAgent,0.25,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2022-08-24,TechnicalAgent,0.31481,Uptrend,LowVolatility,NegativeMomentum
SPY,2022-08-24,BullAgent,0.28704,Uptrend,LowVolatility,NegativeMomentum
SPY,2022-08-24,BearAgent,0.14815,Uptrend,LowVolatility,NegativeMomentum
SPY,2022-08-24,RiskAgent,0.25,Uptrend,LowVolatility,NegativeMomentum
SPY,2022-08-25,TechnicalAgent,0.31481,Uptrend,LowVolatility,NegativeMomentum
SPY,2022-08-25,BullAgent,0.28704,Uptrend,LowVolatility,NegativeMomentum
SPY,2022-08-25,BearAgent,0.14815,Uptrend,LowVolatility,NegativeMomentum
SPY,2022-08-25,RiskAgent,0.25,Uptrend,LowVolatility,NegativeMomentum
SPY,2022-08-26,TechnicalAgent,0.3,Sideways,LowVolatility,NegativeMomentum
SPY,2022-08-26,BullAgent,0.23,Sideways,LowVolatility,NegativeMomentum
SPY,2022-08-26,BearAgent,0.2,Sideways,LowVolatility,NegativeMomentum
SPY,2022-08-26,RiskAgent,0.27,Sideways,LowVolatility,NegativeMomentum
SPY,2022-08-29,TechnicalAgent,0.3,Sideways,LowVolatility,NegativeMomentum
SPY,2022-08-29,BullAgent,0.23,Sideways,LowVolatility,NegativeMomentum
SPY,2022-08-29,BearAgent,0.2,Sideways,LowVolatility,NegativeMomentum
SPY,2022-08-29,RiskAgent,0.27,Sideways,LowVolatility,NegativeMomentum
SPY,2022-08-30,TechnicalAgent,0.3,Sideways,LowVolatility,NegativeMomentum
SPY,2022-08-30,BullAgent,0.23,Sideways,LowVolatility,NegativeMomentum
SPY,2022-08-30,BearAgent,0.2,Sideways,LowVolatility,NegativeMomentum
SPY,2022-08-30,RiskAgent,0.27,Sideways,LowVolatility,NegativeMomentum
SPY,2022-08-31,TechnicalAgent,0.27027,Downtrend,LowVolatility,Oversold
SPY,2022-08-31,BullAgent,0.18919,Downtrend,LowVolatility,Oversold
SPY,2022-08-31,BearAgent,0.25225,Downtrend,LowVolatility,Oversold
SPY,2022-08-31,RiskAgent,0.28829,Downtrend,LowVolatility,Oversold
SPY,2022-09-01,TechnicalAgent,0.27027,Downtrend,LowVolatility,Oversold
SPY,2022-09-01,BullAgent,0.18919,Downtrend,LowVolatility,Oversold
SPY,2022-09-01,BearAgent,0.25225,Downtrend,LowVolatility,Oversold
SPY,2022-09-01,RiskAgent,0.28829,Downtrend,LowVolatility,Oversold
SPY,2022-09-02,TechnicalAgent,0.27027,Downtrend,LowVolatility,Oversold
SPY,2022-09-02,BullAgent,0.18919,Downtrend,LowVolatility,Oversold
SPY,2022-09-02,BearAgent,0.25225,Downtrend,LowVolatility,Oversold
SPY,2022-09-02,RiskAgent,0.28829,Downtrend,LowVolatility,Oversold
SPY,2022-09-06,TechnicalAgent,0.27027,Downtrend,LowVolatility,Oversold
SPY,2022-09-06,BullAgent,0.18919,Downtrend,LowVolatility,Oversold
SPY,2022-09-06,BearAgent,0.25225,Downtrend,LowVolatility,Oversold
SPY,2022-09-06,RiskAgent,0.28829,Downtrend,LowVolatility,Oversold
SPY,2022-09-07,TechnicalAgent,0.29126,Sideways,LowVolatility,Oversold
SPY,2022-09-07,BullAgent,0.25243,Sideways,LowVolatility,Oversold
SPY,2022-09-07,BearAgent,0.19417,Sideways,LowVolatility,Oversold
SPY,2022-09-07,RiskAgent,0.26214,Sideways,LowVolatility,Oversold
SPY,2022-09-08,TechnicalAgent,0.29126,Sideways,LowVolatility,Oversold
SPY,2022-09-08,BullAgent,0.25243,Sideways,LowVolatility,Oversold
SPY,2022-09-08,BearAgent,0.19417,Sideways,LowVolatility,Oversold
SPY,2022-09-08,RiskAgent,0.26214,Sideways,LowVolatility,Oversold
SPY,2022-09-09,TechnicalAgent,0.3,Sideways,LowVolatility,NegativeMomentum
SPY,2022-09-09,BullAgent,0.23,Sideways,LowVolatility,NegativeMomentum
SPY,2022-09-09,BearAgent,0.2,Sideways,LowVolatility,NegativeMomentum
SPY,2022-09-09,RiskAgent,0.27,Sideways,LowVolatility,NegativeMomentum
SPY,2022-09-12,TechnicalAgent,0.3,Sideways,LowVolatility,NegativeMomentum
SPY,2022-09-12,BullAgent,0.23,Sideways,LowVolatility,NegativeMomentum
SPY,2022-09-12,BearAgent,0.2,Sideways,LowVolatility,NegativeMomentum
SPY,2022-09-12,RiskAgent,0.27,Sideways,LowVolatility,NegativeMomentum
SPY,2022-09-13,TechnicalAgent,0.27778,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-09-13,BullAgent,0.16667,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-09-13,BearAgent,0.25926,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-09-13,RiskAgent,0.2963,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-09-14,TechnicalAgent,0.27778,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-09-14,BullAgent,0.16667,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-09-14,BearAgent,0.25926,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-09-14,RiskAgent,0.2963,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-09-15,TechnicalAgent,0.27778,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-09-15,BullAgent,0.16667,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-09-15,BearAgent,0.25926,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-09-15,RiskAgent,0.2963,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-09-16,TechnicalAgent,0.27778,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-09-16,BullAgent,0.16667,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-09-16,BearAgent,0.25926,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-09-16,RiskAgent,0.2963,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-09-19,TechnicalAgent,0.27778,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-09-19,BullAgent,0.16667,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-09-19,BearAgent,0.25926,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-09-19,RiskAgent,0.2963,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-09-20,TechnicalAgent,0.27778,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-09-20,BullAgent,0.16667,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-09-20,BearAgent,0.25926,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-09-20,RiskAgent,0.2963,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-09-21,TechnicalAgent,0.27778,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-09-21,BullAgent,0.16667,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-09-21,BearAgent,0.25926,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-09-21,RiskAgent,0.2963,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-09-22,TechnicalAgent,0.27778,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-09-22,BullAgent,0.16667,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-09-22,BearAgent,0.25926,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-09-22,RiskAgent,0.2963,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-09-23,TechnicalAgent,0.27778,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-09-23,BullAgent,0.16667,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-09-23,BearAgent,0.25926,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-09-23,RiskAgent,0.2963,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-09-26,TechnicalAgent,0.27778,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-09-26,BullAgent,0.16667,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-09-26,BearAgent,0.25926,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-09-26,RiskAgent,0.2963,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-09-27,TechnicalAgent,0.27027,StrongDowntrend,LowVolatility,Oversold
SPY,2022-09-27,BullAgent,0.18919,StrongDowntrend,LowVolatility,Oversold
SPY,2022-09-27,BearAgent,0.25225,StrongDowntrend,LowVolatility,Oversold
SPY,2022-09-27,RiskAgent,0.28829,StrongDowntrend,LowVolatility,Oversold
SPY,2022-09-28,TechnicalAgent,0.27027,StrongDowntrend,LowVolatility,Oversold
SPY,2022-09-28,BullAgent,0.18919,StrongDowntrend,LowVolatility,Oversold
SPY,2022-09-28,BearAgent,0.25225,StrongDowntrend,LowVolatility,Oversold
SPY,2022-09-28,RiskAgent,0.28829,StrongDowntrend,LowVolatility,Oversold
SPY,2022-09-29,TechnicalAgent,0.27027,StrongDowntrend,LowVolatility,Oversold
SPY,2022-09-29,BullAgent,0.18919,StrongDowntrend,LowVolatility,Oversold
SPY,2022-09-29,BearAgent,0.25225,StrongDowntrend,LowVolatility,Oversold
SPY,2022-09-29,RiskAgent,0.28829,StrongDowntrend,LowVolatility,Oversold
SPY,2022-09-30,TechnicalAgent,0.27027,StrongDowntrend,LowVolatility,Oversold
SPY,2022-09-30,BullAgent,0.18919,StrongDowntrend,LowVolatility,Oversold
SPY,2022-09-30,BearAgent,0.25225,StrongDowntrend,LowVolatility,Oversold
SPY,2022-09-30,RiskAgent,0.28829,StrongDowntrend,LowVolatility,Oversold
SPY,2022-10-03,TechnicalAgent,0.27778,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-10-03,BullAgent,0.16667,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-10-03,BearAgent,0.25926,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-10-03,RiskAgent,0.2963,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-10-04,TechnicalAgent,0.27778,Downtrend,MediumVolatility,NegativeMomentum
SPY,2022-10-04,BullAgent,0.16667,Downtrend,MediumVolatility,NegativeMomentum
SPY,2022-10-04,BearAgent,0.25926,Downtrend,MediumVolatility,NegativeMomentum
SPY,2022-10-04,RiskAgent,0.2963,Downtrend,MediumVolatility,NegativeMomentum
SPY,2022-10-05,TechnicalAgent,0.27778,StrongDowntrend,MediumVolatility,PositiveMomentum
SPY,2022-10-05,BullAgent,0.16667,StrongDowntrend,MediumVolatility,PositiveMomentum
SPY,2022-10-05,BearAgent,0.25926,StrongDowntrend,MediumVolatility,PositiveMomentum
SPY,2022-10-05,RiskAgent,0.2963,StrongDowntrend,MediumVolatility,PositiveMomentum
SPY,2022-10-06,TechnicalAgent,0.27778,StrongDowntrend,MediumVolatility,PositiveMomentum
SPY,2022-10-06,BullAgent,0.16667,StrongDowntrend,MediumVolatility,PositiveMomentum
SPY,2022-10-06,BearAgent,0.25926,StrongDowntrend,MediumVolatility,PositiveMomentum
SPY,2022-10-06,RiskAgent,0.2963,StrongDowntrend,MediumVolatility,PositiveMomentum
SPY,2022-10-07,TechnicalAgent,0.27778,StrongDowntrend,MediumVolatility,PositiveMomentum
SPY,2022-10-07,BullAgent,0.16667,StrongDowntrend,MediumVolatility,PositiveMomentum
SPY,2022-10-07,BearAgent,0.25926,StrongDowntrend,MediumVolatility,PositiveMomentum
SPY,2022-10-07,RiskAgent,0.2963,StrongDowntrend,MediumVolatility,PositiveMomentum
SPY,2022-10-10,TechnicalAgent,0.27778,StrongDowntrend,MediumVolatility,PositiveMomentum
SPY,2022-10-10,BullAgent,0.16667,StrongDowntrend,MediumVolatility,PositiveMomentum
SPY,2022-10-10,BearAgent,0.25926,StrongDowntrend,MediumVolatility,PositiveMomentum
SPY,2022-10-10,RiskAgent,0.2963,StrongDowntrend,MediumVolatility,PositiveMomentum
SPY,2022-10-11,TechnicalAgent,0.27778,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-10-11,BullAgent,0.16667,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-10-11,BearAgent,0.25926,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-10-11,RiskAgent,0.2963,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-10-12,TechnicalAgent,0.27778,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-10-12,BullAgent,0.16667,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-10-12,BearAgent,0.25926,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-10-12,RiskAgent,0.2963,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2022-10-13,TechnicalAgent,0.27778,StrongDowntrend,LowVolatility,PositiveMomentum
SPY,2022-10-13,BullAgent,0.16667,StrongDowntrend,LowVolatility,PositiveMomentum
SPY,2022-10-13,BearAgent,0.25926,StrongDowntrend,LowVolatility,PositiveMomentum
SPY,2022-10-13,RiskAgent,0.2963,StrongDowntrend,LowVolatility,PositiveMomentum
SPY,2022-10-14,TechnicalAgent,0.27778,StrongDowntrend,LowVolatility,PositiveMomentum
SPY,2022-10-14,BullAgent,0.16667,StrongDowntrend,LowVolatility,PositiveMomentum
SPY,2022-10-14,BearAgent,0.25926,StrongDowntrend,LowVolatility,PositiveMomentum
SPY,2022-10-14,RiskAgent,0.2963,StrongDowntrend,LowVolatility,PositiveMomentum
SPY,2022-10-17,TechnicalAgent,0.27778,StrongDowntrend,MediumVolatility,PositiveMomentum
SPY,2022-10-17,BullAgent,0.16667,StrongDowntrend,MediumVolatility,PositiveMomentum
SPY,2022-10-17,BearAgent,0.25926,StrongDowntrend,MediumVolatility,PositiveMomentum
SPY,2022-10-17,RiskAgent,0.2963,StrongDowntrend,MediumVolatility,PositiveMomentum
SPY,2022-10-18,TechnicalAgent,0.27778,Downtrend,MediumVolatility,PositiveMomentum
SPY,2022-10-18,BullAgent,0.16667,Downtrend,MediumVolatility,PositiveMomentum
SPY,2022-10-18,BearAgent,0.25926,Downtrend,MediumVolatility,PositiveMomentum
SPY,2022-10-18,RiskAgent,0.2963,Downtrend,MediumVolatility,PositiveMomentum
SPY,2022-10-19,TechnicalAgent,0.27778,Downtrend,MediumVolatility,PositiveMomentum
SPY,2022-10-19,BullAgent,0.16667,Downtrend,MediumVolatility,PositiveMomentum
SPY,2022-10-19,BearAgent,0.25926,Downtrend,MediumVolatility,PositiveMomentum
SPY,2022-10-19,RiskAgent,0.2963,Downtrend,MediumVolatility,PositiveMomentum
SPY,2022-10-20,TechnicalAgent,0.27778,Downtrend,MediumVolatility,PositiveMomentum
SPY,2022-10-20,BullAgent,0.16667,Downtrend,MediumVolatility,PositiveMomentum
SPY,2022-10-20,BearAgent,0.25926,Downtrend,MediumVolatility,PositiveMomentum
SPY,2022-10-20,RiskAgent,0.2963,Downtrend,MediumVolatility,PositiveMomentum
SPY,2022-10-21,TechnicalAgent,0.3,Sideways,MediumVolatility,PositiveMomentum
SPY,2022-10-21,BullAgent,0.23,Sideways,MediumVolatility,PositiveMomentum
SPY,2022-10-21,BearAgent,0.2,Sideways,MediumVolatility,PositiveMomentum
SPY,2022-10-21,RiskAgent,0.27,Sideways,MediumVolatility,PositiveMomentum
SPY,2022-10-24,TechnicalAgent,0.3,Sideways,MediumVolatility,PositiveMomentum
SPY,2022-10-24,BullAgent,0.23,Sideways,MediumVolatility,PositiveMomentum
SPY,2022-10-24,BearAgent,0.2,Sideways,MediumVolatility,PositiveMomentum
SPY,2022-10-24,RiskAgent,0.27,Sideways,MediumVolatility,PositiveMomentum
SPY,2022-10-25,TechnicalAgent,0.3,Sideways,MediumVolatility,PositiveMomentum
SPY,2022-10-25,BullAgent,0.23,Sideways,MediumVolatility,PositiveMomentum
SPY,2022-10-25,BearAgent,0.2,Sideways,MediumVolatility,PositiveMomentum
SPY,2022-10-25,RiskAgent,0.27,Sideways,MediumVolatility,PositiveMomentum
SPY,2022-10-26,TechnicalAgent,0.3,Sideways,MediumVolatility,PositiveMomentum
SPY,2022-10-26,BullAgent,0.23,Sideways,MediumVolatility,PositiveMomentum
SPY,2022-10-26,BearAgent,0.2,Sideways,MediumVolatility,PositiveMomentum
SPY,2022-10-26,RiskAgent,0.27,Sideways,MediumVolatility,PositiveMomentum
SPY,2022-10-27,TechnicalAgent,0.3,Sideways,MediumVolatility,PositiveMomentum
SPY,2022-10-27,BullAgent,0.23,Sideways,MediumVolatility,PositiveMomentum
SPY,2022-10-27,BearAgent,0.2,Sideways,MediumVolatility,PositiveMomentum
