asset,date,trend_state,vol_state,momentum_state
SPY,2023-12-06,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2023-12-07,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2023-12-08,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2023-12-11,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2023-12-12,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-12-13,StrongUptrend,LowVolatility,Overbought
SPY,2023-12-14,StrongUptrend,LowVolatility,Overbought
SPY,2023-12-15,StrongUptrend,LowVolatility,Overbought
SPY,2023-12-18,StrongUptrend,LowVolatility,Overbought
SPY,2023-12-19,StrongUptrend,LowVolatility,Overbought
SPY,2023-12-20,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-12-21,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-12-22,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-12-26,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-12-27,StrongUptrend,LowVolatility,Overbought
SPY,2023-12-28,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-12-29,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2024-01-02,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-01-03,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-01-04,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-01-05,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-01-08,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-01-09,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-01-10,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-01-11,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-01-12,Sideways,LowVolatility,NegativeMomentum
SPY,2024-01-16,Sideways,LowVolatility,NegativeMomentum
SPY,2024-01-17,Sideways,LowVolatility,NegativeMomentum
SPY,2024-01-18,Sideways,LowVolatility,NegativeMomentum
SPY,2024-01-19,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-01-22,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-01-23,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-01-24,Uptrend,LowVolatility,Overbought
SPY,2024-01-25,Uptrend,LowVolatility,Overbought
SPY,2024-01-26,Uptrend,LowVolatility,Overbought
SPY,2024-01-29,Uptrend,LowVolatility,Overbought
SPY,2024-01-30,Uptrend,LowVolatility,Overbought
SPY,2024-01-31,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-02-01,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-02-02,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-02-05,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-02-06,StrongUptrend,LowVolatility,Overbought
SPY,2024-02-07,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-02-08,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-02-09,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-02-12,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-02-13,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-02-14,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-02-15,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-02-16,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-02-20,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-02-21,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-02-22,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2024-02-23,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-02-26,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-02-27,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-02-28,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-02-29,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-03-01,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-03-04,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-03-05,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-03-06,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-03-07,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-03-08,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-03-11,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-03-12,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-03-13,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2024-03-14,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-03-15,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-03-18,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-03-19,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-03-20,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2024-03-21,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-03-22,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-03-25,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-03-26,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-03-27,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-03-28,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-04-01,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-04-02,Sideways,LowVolatility,NegativeMomentum
SPY,2024-04-03,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-04-04,Sideways,LowVolatility,NegativeMomentum
SPY,2024-04-05,Sideways,LowVolatility,NegativeMomentum
SPY,2024-04-08,Sideways,LowVolatility,NegativeMomentum
SPY,2024-04-09,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-04-10,Sideways,LowVolatility,NegativeMomentum
SPY,2024-04-11,Sideways,LowVolatility,NegativeMomentum
SPY,2024-04-12,Sideways,LowVolatility,NegativeMomentum
SPY,2024-04-15,Sideways,LowVolatility,NegativeMomentum
SPY,2024-04-16,Downtrend,LowVolatility,NegativeMomentum
SPY,2024-04-17,Downtrend,LowVolatility,Oversold
SPY,2024-04-18,Downtrend,LowVolatility,Oversold
SPY,2024-04-19,Downtrend,LowVolatility,Oversold
SPY,2024-04-22,Downtrend,LowVolatility,NegativeMomentum
SPY,2024-04-23,Downtrend,LowVolatility,NegativeMomentum
SPY,2024-04-24,Downtrend,LowVolatility,NegativeMomentum
SPY,2024-04-25,Downtrend,LowVolatility,NegativeMomentum
SPY,2024-04-26,Downtrend,LowVolatility,NegativeMomentum
SPY,2024-04-29,Sideways,LowVolatility,NegativeMomentum
SPY,2024-04-30,Downtrend,LowVolatility,NegativeMomentum
SPY,2024-05-01,Downtrend,LowVolatility,NegativeMomentum
SPY,2024-05-02,Downtrend,LowVolatility,NegativeMomentum
SPY,2024-05-03,Sideways,LowVolatility,PositiveMomentum
SPY,2024-05-06,Sideways,LowVolatility,PositiveMomentum
SPY,2024-05-07,Sideways,LowVolatility,PositiveMomentum
SPY,2024-05-08,Sideways,LowVolatility,PositiveMomentum
SPY,2024-05-09,Sideways,LowVolatility,Overbought
SPY,2024-05-10,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-05-13,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-05-14,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-05-15,Uptrend,LowVolatility,Overbought
SPY,2024-05-16,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-05-17,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-05-20,StrongUptrend,LowVolatility,Overbought
SPY,2024-05-21,StrongUptrend,LowVolatility,Overbought
SPY,2024-05-22,StrongUptrend,LowVolatility,Overbought
SPY,2024-05-23,StrongUptrend,LowVolatility,Overbought
SPY,2024-05-24,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-05-28,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-05-29,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-05-30,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2024-05-31,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2024-06-03,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-06-04,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-06-05,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-06-06,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-06-07,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-06-10,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-06-11,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-06-12,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-06-13,Uptrend,LowVolatility,Overbought
SPY,2024-06-14,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-06-17,Uptrend,LowVolatility,Overbought
SPY,2024-06-18,Uptrend,LowVolatility,Overbought
SPY,2024-06-20,Uptrend,LowVolatility,Overbought
SPY,2024-06-21,Uptrend,LowVolatility,Overbought
SPY,2024-06-24,Uptrend,LowVolatility,Overbought
SPY,2024-06-25,Uptrend,LowVolatility,Overbought
SPY,2024-06-26,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-06-27,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-06-28,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2024-07-01,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-07-02,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2024-07-03,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2024-07-05,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-07-08,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-07-09,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-07-10,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-07-11,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-07-12,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-07-15,Uptrend,LowVolatility,Overbought
SPY,2024-07-16,StrongUptrend,LowVolatility,Overbought
SPY,2024-07-17,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-07-18,Sideways,LowVolatility,NegativeMomentum
SPY,2024-07-19,Sideways,LowVolatility,NegativeMomentum
SPY,2024-07-22,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-07-23,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-07-24,Sideways,LowVolatility,NegativeMomentum
SPY,2024-07-25,Sideways,LowVolatility,NegativeMomentum
SPY,2024-07-26,Sideways,LowVolatility,NegativeMomentum
SPY,2024-07-29,Sideways,LowVolatility,NegativeMomentum
SPY,2024-07-30,Sideways,LowVolatility,NegativeMomentum
SPY,2024-07-31,Sideways,LowVolatility,NegativeMomentum
SPY,2024-08-01,Sideways,LowVolatility,NegativeMomentum
SPY,2024-08-02,Downtrend,LowVolatility,NegativeMomentum
SPY,2024-08-05,Downtrend,LowVolatility,Oversold
SPY,2024-08-06,Downtrend,LowVolatility,Oversold
SPY,2024-08-07,Downtrend,LowVolatility,NegativeMomentum
SPY,2024-08-08,Downtrend,LowVolatility,NegativeMomentum
SPY,2024-08-09,Downtrend,LowVolatility,NegativeMomentum
SPY,2024-08-12,Downtrend,LowVolatility,NegativeMomentum
SPY,2024-08-13,Sideways,LowVolatility,NegativeMomentum
SPY,2024-08-14,Sideways,LowVolatility,PositiveMomentum
SPY,2024-08-15,Sideways,LowVolatility,PositiveMomentum
SPY,2024-08-16,Sideways,LowVolatility,PositiveMomentum
SPY,2024-08-19,Sideways,LowVolatility,PositiveMomentum
SPY,2024-08-20,Sideways,LowVolatility,PositiveMomentum
SPY,2024-08-21,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-08-22,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-08-23,Uptrend,LowVolatility,Overbought
SPY,2024-08-26,Uptrend,LowVolatility,Overbought
SPY,2024-08-27,Uptrend,LowVolatility,Overbought
SPY,2024-08-28,Sideways,LowVolatility,Overbought
SPY,2024-08-29,Uptrend,LowVolatility,Overbought
SPY,2024-08-30,Uptrend,LowVolatility,Overbought
SPY,2024-09-03,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-09-04,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2024-09-05,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2024-09-06,Sideways,LowVolatility,NegativeMomentum
SPY,2024-09-09,Sideways,LowVolatility,NegativeMomentum
SPY,2024-09-10,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-09-11,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-09-12,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-09-13,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-09-16,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-09-17,Sideways,LowVolatility,PositiveMomentum
SPY,2024-09-18,Sideways,LowVolatility,PositiveMomentum
SPY,2024-09-19,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-09-20,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-09-23,Sideways,LowVolatility,PositiveMomentum
SPY,2024-09-24,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-09-25,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-09-26,Uptrend,LowVolatility,Overbought
SPY,2024-09-27,Uptrend,LowVolatility,Overbought
SPY,2024-09-30,Uptrend,LowVolatility,Overbought
SPY,2024-10-01,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-10-02,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-10-03,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-10-04,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2024-10-07,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-10-08,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2024-10-09,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2024-10-10,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-10-11,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-10-14,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-10-15,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-10-16,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-10-17,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-10-18,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-10-21,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-10-22,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-10-23,Sideways,LowVolatility,NegativeMomentum
SPY,2024-10-24,Sideways,LowVolatility,NegativeMomentum
SPY,2024-10-25,Sideways,LowVolatility,NegativeMomentum
SPY,2024-10-28,Sideways,LowVolatility,NegativeMomentum
SPY,2024-10-29,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-10-30,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-10-31,Sideways,LowVolatility,NegativeMomentum
SPY,2024-11-01,Sideways,LowVolatility,NegativeMomentum
SPY,2024-11-04,Sideways,LowVolatility,NegativeMomentum
SPY,2024-11-05,Sideways,LowVolatility,NegativeMomentum
SPY,2024-11-06,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-11-07,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-11-08,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-11-11,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-11-12,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-11-13,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-11-14,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-11-15,Sideways,LowVolatility,PositiveMomentum
SPY,2024-11-18,Sideways,LowVolatility,NegativeMomentum
SPY,2024-11-19,Sideways,LowVolatility,NegativeMomentum
SPY,2024-11-20,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-11-21,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-11-22,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-11-25,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-11-26,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-11-27,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-11-29,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-12-02,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-12-03,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-12-04,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2024-12-05,Uptrend,LowVolatility,PositiveMomentum
SPY,2024-12-06,Uptrend,LowVolatility,Overbought
SPY,2024-12-09,Sideways,LowVolatility,Overbought
SPY,2024-12-10,Sideways,LowVolatility,NegativeMomentum
SPY,2024-12-11,Uptrend,LowVolatility,Overbought
SPY,2024-12-12,Sideways,LowVolatility,NegativeMomentum
SPY,2024-12-13,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-12-16,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-12-17,Uptrend,LowVolatility,NegativeMomentum
SPY,2024-12-18,Sideways,LowVolatility,NegativeMomentum
SPY,2024-12-19,Sideways,LowVolatility,NegativeMomentum
SPY,2024-12-20,Sideways,LowVolatility,NegativeMomentum
SPY,2024-12-23,Sideways,LowVolatility,NegativeMomentum
SPY,2024-12-24,Sideways,LowVolatility,NegativeMomentum
SPY,2024-12-26,Sideways,LowVolatility,NegativeMomentum
SPY,2024-12-27,Sideways,LowVolatility,NegativeMomentum
SPY,2024-12-30,Downtrend,LowVolatility,NegativeMomentum
SPY,2024-12-31,Downtrend,LowVolatility,NegativeMomentum
SPY,2025-01-02,Downtrend,LowVolatility,NegativeMomentum
SPY,2025-01-03,Sideways,LowVolatility,NegativeMomentum
SPY,2025-01-06,Sideways,LowVolatility,NegativeMomentum
SPY,2025-01-07,Downtrend,LowVolatility,NegativeMomentum
SPY,2025-01-08,Downtrend,LowVolatility,NegativeMomentum
SPY,2025-01-10,Downtrend,LowVolatility,NegativeMomentum
SPY,2025-01-13,Downtrend,LowVolatility,NegativeMomentum
SPY,2025-01-14,Downtrend,LowVolatility,NegativeMomentum
SPY,2025-01-15,Sideways,LowVolatility,NegativeMomentum
SPY,2025-01-16,Downtrend,LowVolatility,NegativeMomentum
SPY,2025-01-17,Sideways,LowVolatility,PositiveMomentum
SPY,2025-01-21,Uptrend,LowVolatility,PositiveMomentum
SPY,2025-01-22,Uptrend,LowVolatility,PositiveMomentum
SPY,2025-01-23,Uptrend,LowVolatility,PositiveMomentum
SPY,2025-01-24,Uptrend,LowVolatility,PositiveMomentum
SPY,2025-01-27,Sideways,LowVolatility,PositiveMomentum
SPY,2025-01-28,Sideways,LowVolatility,PositiveMomentum
SPY,2025-01-29,Sideways,LowVolatility,PositiveMomentum
SPY,2025-01-30,Uptrend,LowVolatility,PositiveMomentum
SPY,2025-01-31,Uptrend,LowVolatility,PositiveMomentum
SPY,2025-02-03,Uptrend,LowVolatility,PositiveMomentum
SPY,2025-02-04,Uptrend,LowVolatility,PositiveMomentum
SPY,2025-02-05,Sideways,LowVolatility,PositiveMomentum
SPY,2025-02-06,Uptrend,LowVolatility,PositiveMomentum
SPY,2025-02-07,Uptrend,LowVolatility,PositiveMomentum
SPY,2025-02-10,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2025-02-11,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2025-02-12,Uptrend,LowVolatility,PositiveMomentum
SPY,2025-02-13,Uptrend,LowVolatility,PositiveMomentum
SPY,2025-02-14,Uptrend,LowVolatility,PositiveMomentum
SPY,2025-02-18,Uptrend,LowVolatility,PositiveMomentum
SPY,2025-02-19,Uptrend,LowVolatility,PositiveMomentum
SPY,2025-02-20,Sideways,LowVolatility,PositiveMomentum
SPY,2025-02-21,Sideways,LowVolatility,NegativeMomentum
SPY,2025-02-24,Downtrend,LowVolatility,NegativeMomentum
SPY,2025-02-25,Sideways,LowVolatility,NegativeMomentum
SPY,2025-02-26,Downtrend,LowVolatility,NegativeMomentum
SPY,2025-02-27,Downtrend,LowVolatility,Oversold
SPY,2025-02-28,Downtrend,LowVolatility,NegativeMomentum
SPY,2025-03-03,Downtrend,LowVolatility,NegativeMomentum
SPY,2025-03-04,Downtrend,LowVolatility,Oversold
SPY,2025-03-05,Downtrend,LowVolatility,NegativeMomentum
SPY,2025-03-06,Downtrend,LowVolatility,Oversold
SPY,2025-03-07,StrongDowntrend,LowVolatility,Oversold
SPY,2025-03-10,StrongDowntrend,LowVolatility,Oversold
SPY,2025-03-11,StrongDowntrend,LowVolatility,Oversold
SPY,2025-03-12,StrongDowntrend,LowVolatility,Oversold
SPY,2025-03-13,StrongDowntrend,LowVolatility,Oversold
SPY,2025-03-14,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2025-03-17,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2025-03-18,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2025-03-19,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2025-03-20,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2025-03-21,StrongDowntrend,LowVolatility,PositiveMomentum
SPY,2025-03-24,Downtrend,LowVolatility,PositiveMomentum
SPY,2025-03-25,Downtrend,LowVolatility,PositiveMomentum
SPY,2025-03-26,StrongDowntrend,LowVolatility,PositiveMomentum
SPY,2025-03-27,Downtrend,LowVolatility,PositiveMomentum
SPY,2025-03-28,StrongDowntrend,LowVolatility,PositiveMomentum
SPY,2025-03-31,StrongDowntrend,LowVolatility,PositiveMomentum
SPY,2025-04-01,Downtrend,LowVolatility,PositiveMomentum
SPY,2025-04-02,Downtrend,LowVolatility,PositiveMomentum
SPY,2025-04-03,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2025-04-04,StrongDowntrend,MediumVolatility,Oversold
SPY,2025-04-07,StrongDowntrend,MediumVolatility,Oversold
SPY,2025-04-08,StrongDowntrend,MediumVolatility,Oversold
SPY,2025-04-09,Downtrend,HighVolatility,NegativeMomentum
SPY,2025-04-10,StrongDowntrend,HighVolatility,NegativeMomentum
SPY,2025-04-11,StrongDowntrend,HighVolatility,NegativeMomentum
SPY,2025-04-14,StrongDowntrend,HighVolatility,NegativeMomentum
SPY,2025-04-15,StrongDowntrend,HighVolatility,PositiveMomentum
SPY,2025-04-16,StrongDowntrend,HighVolatility,PositiveMomentum
SPY,2025-04-17,StrongDowntrend,HighVolatility,PositiveMomentum
SPY,2025-04-21,StrongDowntrend,HighVolatility,NegativeMomentum
SPY,2025-04-22,StrongDowntrend,HighVolatility,PositiveMomentum
SPY,2025-04-23,StrongDowntrend,HighVolatility,PositiveMomentum
SPY,2025-04-24,Downtrend,HighVolatility,PositiveMomentum
SPY,2025-04-25,Downtrend,HighVolatility,PositiveMomentum
SPY,2025-04-28,Sideways,HighVolatility,PositiveMomentum
SPY,2025-04-29,Sideways,HighVolatility,PositiveMomentum
SPY,2025-04-30,Sideways,HighVolatility,PositiveMomentum
SPY,2025-05-01,Sideways,HighVolatility,PositiveMomentum
SPY,2025-05-02,Uptrend,HighVolatility,PositiveMomentum
SPY,2025-05-05,Sideways,MediumVolatility,PositiveMomentum
SPY,2025-05-06,Sideways,MediumVolatility,PositiveMomentum
SPY,2025-05-07,Sideways,MediumVolatility,PositiveMomentum
SPY,2025-05-08,Uptrend,LowVolatility,PositiveMomentum
SPY,2025-05-09,Uptrend,LowVolatility,Overbought
SPY,2025-05-12,Uptrend,LowVolatility,Overbought
SPY,2025-05-13,Uptrend,LowVolatility,Overbought
SPY,2025-05-14,Uptrend,LowVolatility,Overbought
SPY,2025-05-15,Uptrend,LowVolatility,Overbought
SPY,2025-05-16,StrongUptrend,LowVolatility,Overbought
SPY,2025-05-19,StrongUptrend,LowVolatility,Overbought
SPY,2025-05-20,StrongUptrend,LowVolatility,Overbought
SPY,2025-05-21,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2025-05-22,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2025-05-23,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2025-05-27,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2025-05-28,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2025-05-29,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2025-05-30,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2025-06-02,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2025-06-03,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2025-06-04,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2025-06-05,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2025-06-06,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2025-06-09,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2025-06-10,Uptrend,LowVolatility,PositiveMomentum
SPY,2025-06-11,Uptrend,LowVolatility,NegativeMomentum
SPY,2025-06-12,Uptrend,LowVolatility,NegativeMomentum
SPY,2025-06-13,Sideways,LowVolatility,NegativeMomentum
SPY,2025-06-16,Sideways,LowVolatility,NegativeMomentum
SPY,2025-06-17,Sideways,LowVolatility,NegativeMomentum
SPY,2025-06-18,Sideways,LowVolatility,NegativeMomentum
SPY,2025-06-20,Uptrend,LowVolatility,NegativeMomentum
