asset,date,technical_score,bull_score,bear_score,risk_score,raw_position,final_position,action,veto_applied,veto_reason,trend_state,vol_state,momentum_state
SPY,2022-11-15,0.25,0.49488,0.45,1.03308,0.3766,0.36,HOLD,True,drawdown_limit_triggered;volatility_limit_triggered,Uptrend,MediumVolatility,PositiveMomentum
SPY,2022-11-16,0.75,0.59254,0.45,1.03407,0.56197,0.36,REDUCE,True,drawdown_limit_triggered;volatility_limit_triggered,StrongUptrend,MediumVolatility,PositiveMomentum
SPY,2022-11-17,0.75,0.61559,0.45,1.02571,0.56921,0.36,REDUCE,True,drawdown_limit_triggered;volatility_limit_triggered,StrongUptrend,MediumVolatility,PositiveMomentum
SPY,2022-11-18,0.70329,0.53233,0.45,0.98936,0.53333,0.36,REDUCE,True,drawdown_limit_triggered,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-11-21,0.64522,0.46597,0.45,0.98466,0.49636,0.36,REDUCE,True,drawdown_limit_triggered,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-11-22,0.45621,0.35567,0.45,0.9792,0.4056,0.36,REDUCE,True,drawdown_limit_triggered,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-11-23,0.5069,0.5136,0.45,0.97198,0.46744,0.36,REDUCE,True,drawdown_limit_triggered,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-11-25,0.52587,0.53528,0.45,0.96693,0.48001,0.36,REDUCE,True,drawdown_limit_triggered,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-11-28,0.56199,0.27084,0.45,0.95354,0.41648,0.36,REDUCE,True,drawdown_limit_triggered,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-11-29,0.58174,0.29342,0.45,0.94803,0.42959,0.36,REDUCE,True,drawdown_limit_triggered,Uptrend,LowVolatility,PositiveMomentum
SPY,2022-11-30,0.53081,0.46092,0.7,1.01828,0.37976,0.36,HOLD,True,drawdown_limit_triggered;volatility_limit_triggered,StrongUptrend,MediumVolatility,Overbought
SPY,2022-12-01,0.75,0.64689,0.45,0.94871,0.58397,0.36,REDUCE,True,drawdown_limit_triggered,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-12-02,0.75,0.68705,0.45,0.93184,0.59676,0.36,REDUCE,True,drawdown_limit_triggered,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-12-05,0.71613,0.547,0.45,0.96502,0.54341,0.36,REDUCE,True,drawdown_limit_triggered,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2022-12-06,0.37786,0.26612,0.45,0.98565,0.35475,0.35475,HOLD,True,drawdown_limit_triggered,Uptrend,LowVolatility,NegativeMomentum
SPY,2022-12-07,0.35225,0.23686,0.45,0.98554,0.3383,0.3383,HOLD,True,drawdown_limit_triggered,Uptrend,LowVolatility,NegativeMomentum
SPY,2022-12-08,0.45684,0.45639,0.45,0.94224,0.43748,0.36,REDUCE,True,drawdown_limit_triggered,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2022-12-09,0.2375,-0.01429,0.25,0.64563,0.26567,0.26567,HOLD,True,drawdown_limit_triggered,Sideways,LowVolatility,NegativeMomentum
SPY,2022-12-12,0.25386,0.00442,0.25,0.66042,0.27368,0.27368,HOLD,True,drawdown_limit_triggered,Sideways,LowVolatility,NegativeMomentum
SPY,2022-12-13,0.31068,0.18935,0.25,0.65633,0.36589,0.36,HOLD,True,drawdown_limit_triggered,Uptrend,LowVolatility,NegativeMomentum
SPY,2022-12-14,0.25799,0.00913,0.25,0.65433,0.2765,0.2765,HOLD,True,drawdown_limit_triggered,Sideways,LowVolatility,NegativeMomentum
SPY,2022-12-15,0.01849,-0.05887,0.25,0.71982,0.1837,0.1837,HOLD,True,drawdown_limit_triggered,Sideways,LowVolatility,NegativeMomentum
SPY,2022-12-16,-0.02739,-0.1113,0.25,0.74644,0.15572,0.15572,HOLD,True,drawdown_limit_triggered,Sideways,LowVolatility,NegativeMomentum
SPY,2022-12-19,-0.07149,-0.16171,0.45,0.74737,0.07009,0.07009,REDUCE,True,drawdown_limit_triggered,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-12-20,-0.05462,-0.14243,0.45,0.74818,0.08007,0.08007,REDUCE,True,drawdown_limit_triggered,Downtrend,LowVolatility,Oversold
SPY,2022-12-21,-0.04964,-0.13673,0.25,0.75354,0.14262,0.14262,REDUCE,True,drawdown_limit_triggered,Sideways,LowVolatility,NegativeMomentum
SPY,2022-12-22,-0.11873,-0.2157,0.45,0.76187,0.0477,0.0477,REDUCE,True,drawdown_limit_triggered,Downtrend,LowVolatility,Oversold
SPY,2022-12-23,-0.09894,-0.19308,0.45,0.76887,0.05532,0.05532,REDUCE,True,drawdown_limit_triggered,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-12-27,-0.05827,-0.1466,0.45,0.74778,0.07624,0.07624,REDUCE,True,drawdown_limit_triggered,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-12-28,-0.09445,-0.18794,0.45,0.75986,0.05823,0.05823,REDUCE,True,drawdown_limit_triggered,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-12-29,-0.1381,-0.23783,0.45,0.67245,0.04556,0.04556,REDUCE,True,drawdown_limit_triggered,Downtrend,LowVolatility,NegativeMomentum
SPY,2022-12-30,0.03564,-0.24498,0.45,0.67181,0.09269,0.09269,REDUCE,True,drawdown_limit_triggered,Downtrend,LowVolatility,NegativeMomentum
SPY,2023-01-03,-0.15441,-0.25,0.45,0.67144,0.03909,0.03909,REDUCE,True,drawdown_limit_triggered,Downtrend,LowVolatility,NegativeMomentum
SPY,2023-01-04,-0.06865,-0.15846,0.45,0.6548,0.07965,0.07965,REDUCE,True,drawdown_limit_triggered,Downtrend,LowVolatility,NegativeMomentum
SPY,2023-01-05,-0.05842,-0.14676,0.45,0.64619,0.0852,0.0852,REDUCE,True,drawdown_limit_triggered,Downtrend,LowVolatility,NegativeMomentum
SPY,2023-01-06,0.20478,-0.05168,0.25,0.7183,0.24136,0.24136,HOLD,True,drawdown_limit_triggered,Sideways,LowVolatility,NegativeMomentum
SPY,2023-01-09,-0.07402,-0.0046,0.25,0.7095,0.16927,0.16927,HOLD,True,drawdown_limit_triggered,Sideways,LowVolatility,PositiveMomentum
SPY,2023-01-10,-0.02403,0.05254,0.25,0.71089,0.19729,0.19729,HOLD,True,drawdown_limit_triggered,Sideways,LowVolatility,PositiveMomentum
SPY,2023-01-11,-0.03009,0.04561,0.25,0.70504,0.19435,0.19435,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
SPY,2023-01-12,-0.04362,0.03015,0.25,0.6993,0.1872,0.1872,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
SPY,2023-01-13,-0.18789,0.07099,0.25,0.69691,0.15351,0.15351,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
SPY,2023-01-17,0.07312,0.28357,0.25,0.61726,0.32108,0.32108,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-01-18,0.07506,0.28579,0.25,0.61474,0.32252,0.32252,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-01-19,0.07939,0.17073,0.25,0.61175,0.26353,0.26353,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
SPY,2023-01-20,0.14109,0.36124,0.25,0.65056,0.36228,0.36228,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-01-23,-0.04951,0.34913,0.25,0.64166,0.29947,0.29947,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-01-24,-0.00092,0.40466,0.25,0.60628,0.33336,0.33336,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-01-25,0.15941,0.38218,0.25,0.60531,0.37745,0.37745,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-01-26,0.03428,0.36489,0.5,0.60892,0.27389,0.27389,HOLD,False,none,Uptrend,LowVolatility,Overbought
SPY,2023-01-27,0.57,0.60818,0.25,0.57325,0.57398,0.57398,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-01-30,0.65654,0.47891,0.25,0.57573,0.56393,0.56393,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-01-31,0.72011,0.55155,0.25,0.59261,0.60353,0.60353,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-02-01,0.75,0.6149,0.25,0.59148,0.63121,0.63121,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-02-02,0.57,0.64417,0.25,0.60524,0.58191,0.58191,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-02-03,0.75,0.64762,0.25,0.60189,0.63982,0.63982,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-02-06,0.69616,0.52418,0.25,0.5604,0.59055,0.59055,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-02-07,0.56662,0.58185,0.0,0.57318,0.60241,0.60241,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-02-08,0.49985,0.50554,0.0,0.59893,0.55755,0.55755,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-02-09,0.60238,0.31701,0.0,0.59917,0.53569,0.53569,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-02-10,0.34769,0.23165,0.0,0.59861,0.43105,0.43105,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
SPY,2023-02-13,0.62586,0.34384,0.0,0.61219,0.54981,0.54981,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-02-14,0.38084,0.26953,0.0,0.61105,0.45143,0.45143,OVERWEIGHT,False,none,Uptrend,LowVolatility,NegativeMomentum
SPY,2023-02-15,0.45107,0.44979,0.0,0.56369,0.52883,0.52883,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2023-02-16,0.42687,0.42214,0.0,0.58884,0.51139,0.51139,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2023-02-17,0.35061,0.23498,0.0,0.55074,0.43652,0.43652,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
SPY,2023-02-21,0.23655,-0.01538,0.0,0.59516,0.31922,0.31922,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-02-22,0.05548,-0.01659,0.0,0.59525,0.26461,0.26461,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-02-23,0.07271,0.0031,0.0,0.59928,0.27398,0.27398,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-02-24,-0.00238,-0.08272,0.2,0.59558,0.18076,0.18076,HOLD,False,none,Downtrend,LowVolatility,NegativeMomentum
SPY,2023-02-27,0.00141,-0.07839,0.0,0.59678,0.23406,0.23406,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-02-28,0.03217,-0.04324,0.0,0.5779,0.25301,0.25301,HOLD,False,none,Sideways,LowVolatility,Oversold
SPY,2023-03-01,-0.03109,-0.11553,0.2,0.5421,0.17241,0.17241,HOLD,False,none,Downtrend,LowVolatility,Oversold
SPY,2023-03-02,-0.04067,-0.12648,0.0,0.53251,0.21557,0.21557,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-03-03,0.14427,-0.12083,0.0,0.54036,0.27172,0.27172,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-03-06,0.00312,-0.07644,0.0,0.52686,0.24068,0.24068,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-03-07,-0.02872,-0.11283,0.0,0.55445,0.22052,0.22052,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-03-08,-0.06715,-0.15675,0.0,0.52198,0.20152,0.20152,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-03-09,-0.09271,-0.18595,0.2,0.55169,0.14236,0.14236,REDUCE,False,none,Downtrend,LowVolatility,NegativeMomentum
SPY,2023-03-10,-0.1121,-0.20811,0.2,0.56749,0.1308,0.1308,REDUCE,False,none,Downtrend,LowVolatility,Oversold
SPY,2023-03-13,-0.12454,-0.22233,0.2,0.56393,0.12637,0.12637,REDUCE,False,none,Downtrend,LowVolatility,NegativeMomentum
SPY,2023-03-14,0.07111,-0.20444,0.2,0.58761,0.18159,0.18159,HOLD,False,none,Downtrend,LowVolatility,NegativeMomentum
SPY,2023-03-15,-0.12814,-0.22644,0.2,0.58869,0.12248,0.12248,REDUCE,False,none,Downtrend,LowVolatility,NegativeMomentum
SPY,2023-03-16,0.09892,-0.17267,0.2,0.63949,0.19,0.19,HOLD,False,none,Downtrend,LowVolatility,NegativeMomentum
SPY,2023-03-17,-0.40679,-0.17919,0.2,0.64499,0.04795,0.04795,REDUCE,True,strong_downtrend_guard,StrongDowntrend,LowVolatility,NegativeMomentum
SPY,2023-03-20,-0.36619,-0.13279,0.2,0.66218,0.06543,0.06543,REDUCE,False,none,Downtrend,LowVolatility,NegativeMomentum
SPY,2023-03-21,-0.00158,0.0782,0.0,0.63911,0.26574,0.26574,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
SPY,2023-03-22,-0.05647,0.01546,0.2,0.67485,0.17505,0.17505,HOLD,False,none,Downtrend,LowVolatility,PositiveMomentum
SPY,2023-03-23,-0.06543,0.00522,0.2,0.67168,0.17114,0.17114,HOLD,False,none,Downtrend,LowVolatility,PositiveMomentum
SPY,2023-03-24,-0.00556,0.07364,0.0,0.66463,0.26143,0.26143,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
SPY,2023-03-27,-0.01091,0.06753,0.0,0.66358,0.25851,0.25851,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
SPY,2023-03-28,-0.00583,0.07334,0.0,0.6625,0.26146,0.26146,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
SPY,2023-03-29,0.05861,0.26698,0.0,0.68514,0.3437,0.3437,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-03-30,0.05182,0.13922,0.0,0.6823,0.2923,0.2923,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
SPY,2023-03-31,-0.13497,0.13146,0.0,0.67537,0.23504,0.23504,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
SPY,2023-04-03,-0.12393,0.26408,0.0,0.67652,0.28605,0.28605,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-04-04,-0.0886,0.30445,0.0,0.64766,0.31092,0.31092,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-04-05,0.07616,0.28703,0.0,0.64959,0.35765,0.35765,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-04-06,-0.02241,0.3801,0.0,0.59508,0.35742,0.35742,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-04-10,0.03495,0.44565,0.0,0.55249,0.39748,0.39748,HOLD,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-04-11,0.22125,0.45285,0.0,0.5506,0.45834,0.45834,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-04-12,-0.03419,0.28665,0.25,0.52713,0.28243,0.28243,HOLD,False,none,Uptrend,LowVolatility,Overbought
SPY,2023-04-13,0.53749,0.46856,0.25,0.533,0.50003,0.50003,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,Overbought
SPY,2023-04-14,0.46447,0.38511,0.25,0.50034,0.4585,0.4585,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,Overbought
SPY,2023-04-17,0.53494,0.46565,0.25,0.44248,0.50557,0.50557,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,Overbought
SPY,2023-04-18,0.50196,0.42795,0.25,0.43437,0.4863,0.4863,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,Overbought
SPY,2023-04-19,0.45363,0.27272,0.25,0.41178,0.43193,0.43193,HOLD,False,none,Uptrend,LowVolatility,Overbought
SPY,2023-04-20,0.67647,0.50168,0.0,0.34184,0.63132,0.63132,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-04-21,0.66941,0.49361,0.0,0.3425,0.62673,0.62673,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-04-24,0.64929,0.47061,0.0,0.33823,0.61412,0.61412,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-04-25,0.33466,0.21675,0.0,0.40795,0.43697,0.43697,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
SPY,2023-04-26,0.3275,0.20857,0.0,0.41158,0.4321,0.4321,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
SPY,2023-04-27,0.34645,0.23023,0.0,0.44545,0.44174,0.44174,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
SPY,2023-04-28,0.35603,0.24118,0.0,0.45125,0.44747,0.44747,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
SPY,2023-05-01,0.30232,0.0598,0.0,0.41958,0.37046,0.37046,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-05-02,0.24906,-0.00107,0.0,0.4438,0.33853,0.33853,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-05-03,0.24443,-0.00636,0.0,0.44689,0.33567,0.33567,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-05-04,0.04879,-0.02424,0.0,0.45475,0.27223,0.27223,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-05-05,0.27942,0.03363,0.0,0.51161,0.35012,0.35012,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-05-08,0.27674,0.03057,0.0,0.51156,0.34862,0.34862,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-05-09,0.26034,0.01181,0.0,0.51518,0.33909,0.33909,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-05-10,0.29117,0.04705,0.0,0.51487,0.35647,0.35647,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-05-11,0.23866,-0.01296,0.0,0.48685,0.32918,0.32918,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-05-12,0.24262,-0.00844,0.0,0.48615,0.33147,0.33147,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-05-15,0.24214,-0.00899,0.0,0.48597,0.33121,0.33121,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-05-16,0.21654,-0.03824,0.0,0.49296,0.31624,0.31624,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-05-17,0.25921,0.01053,0.0,0.51817,0.33821,0.33821,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-05-18,0.56246,0.27138,0.0,0.5257,0.51554,0.51554,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-05-19,0.55451,0.2623,0.0,0.52657,0.51036,0.51036,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-05-22,0.55225,0.13971,0.0,0.52658,0.45516,0.45516,OVERWEIGHT,False,none,Sideways,LowVolatility,PositiveMomentum
SPY,2023-05-23,0.56904,0.2789,0.0,0.50454,0.52135,0.52135,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-05-24,0.30825,0.18657,0.0,0.51123,0.41225,0.41225,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
SPY,2023-05-25,0.26901,0.02173,0.0,0.4574,0.34865,0.34865,HOLD,False,none,Sideways,LowVolatility,NegativeMomentum
SPY,2023-05-26,0.53442,0.11933,0.0,0.47397,0.44938,0.44938,HOLD,False,none,Sideways,LowVolatility,PositiveMomentum
SPY,2023-05-30,0.53934,0.12496,0.0,0.47354,0.45218,0.45218,OVERWEIGHT,False,none,Sideways,LowVolatility,PositiveMomentum
SPY,2023-05-31,0.55972,0.26825,0.0,0.45459,0.51911,0.51911,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-06-01,0.61838,0.33529,0.0,0.45479,0.5568,0.5568,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-06-02,0.51689,0.52501,0.0,0.46631,0.57845,0.57845,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-06-05,0.62274,0.34027,0.0,0.41919,0.56228,0.56228,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-06-06,0.44966,0.34818,0.0,0.41875,0.51009,0.51009,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-06-07,0.63304,0.35205,0.0,0.41657,0.5691,0.5691,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-06-08,0.63802,0.35773,0.0,0.41848,0.57215,0.57215,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-06-09,0.65091,0.47247,0.0,0.41558,0.60936,0.60936,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-06-12,0.50887,0.51585,0.0,0.4218,0.57663,0.57663,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-06-13,0.52042,0.44905,0.25,0.42467,0.4982,0.4982,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,Overbought
SPY,2023-06-14,0.54975,0.48257,0.25,0.40621,0.51735,0.51735,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,Overbought
SPY,2023-06-15,0.5507,0.48366,0.25,0.40718,0.51785,0.51785,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,Overbought
SPY,2023-06-16,0.48889,0.41302,0.25,0.41771,0.47971,0.47971,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,Overbought
SPY,2023-06-20,0.47518,0.47734,0.0,0.42611,0.55465,0.55465,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-06-21,0.45497,0.35425,0.0,0.4357,0.51224,0.51224,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-06-22,0.5095,0.51657,0.0,0.39903,0.57874,0.57874,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-06-23,0.43833,0.43523,0.0,0.40038,0.53289,0.53289,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2023-06-26,0.39172,0.38197,0.0,0.4006,0.50291,0.50291,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2023-06-27,0.38458,0.2738,0.0,0.39212,0.47025,0.47025,OVERWEIGHT,False,none,Uptrend,LowVolatility,NegativeMomentum
SPY,2023-06-28,0.38503,0.27432,0.0,0.39204,0.47055,0.47055,OVERWEIGHT,False,none,Uptrend,LowVolatility,NegativeMomentum
SPY,2023-06-29,0.4197,0.41394,0.0,0.37975,0.52246,0.52246,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2023-06-30,0.42806,0.4235,0.0,0.38806,0.52721,0.52721,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,NegativeMomentum
SPY,2023-07-03,0.6298,0.34835,0.0,0.35387,0.57172,0.57172,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-07-05,0.63136,0.35013,0.0,0.35314,0.57277,0.57277,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-07-06,0.3451,0.22868,0.0,0.37382,0.44625,0.44625,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
SPY,2023-07-07,0.34846,0.23253,0.0,0.37197,0.44855,0.44855,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
SPY,2023-07-10,0.33588,0.21815,0.0,0.36719,0.44082,0.44082,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
SPY,2023-07-11,0.35226,0.23686,0.0,0.3729,0.45092,0.45092,OVERWEIGHT,False,none,Uptrend,LowVolatility,NegativeMomentum
SPY,2023-07-12,0.34859,0.23268,0.0,0.36957,0.44881,0.44881,HOLD,False,none,Uptrend,LowVolatility,NegativeMomentum
SPY,2023-07-13,0.4234,0.31817,0.0,0.37314,0.49663,0.49663,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-07-14,0.41687,0.23071,0.25,0.37408,0.41269,0.41269,HOLD,False,none,Uptrend,LowVolatility,Overbought
SPY,2023-07-17,0.38516,0.19447,0.25,0.34567,0.39577,0.39577,HOLD,False,none,Uptrend,LowVolatility,Overbought
SPY,2023-07-18,0.43731,0.25407,0.25,0.3375,0.42789,0.42789,HOLD,False,none,Uptrend,LowVolatility,Overbought
SPY,2023-07-19,0.46427,0.38488,0.25,0.32488,0.47211,0.47211,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,Overbought
SPY,2023-07-20,0.45873,0.35855,0.0,0.33102,0.52251,0.52251,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-07-21,0.62564,0.34359,0.0,0.33114,0.57075,0.57075,OVERWEIGHT,False,none,Uptrend,LowVolatility,PositiveMomentum
SPY,2023-07-24,0.48958,0.49381,0.0,0.30804,0.57277,0.57277,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-07-25,0.5147,0.52251,0.0,0.2957,0.58984,0.58984,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,PositiveMomentum
SPY,2023-07-26,0.47519,0.39736,0.25,0.27583,0.48254,0.48254,OVERWEIGHT,False,none,StrongUptrend,LowVolatility,Overbought
SPY,2023-07-27,0.19913,0.26757,0.25,0.29718,0.36427,0.36427,HOLD,False,none,Uptrend,LowVolatility,Overbought
SPY,2023-07-28,0.22027,0.39174,0.25,0.31305,0.40275,0.40275,HOLD,False,none,StrongUptrend,LowVolatility,Overbought
SPY,2023-07-31,0.18457,0.25093,0.25,0.28516,0.35642,0.35642,HOLD,False,none,Uptrend,LowVolatility,Overbought
