asset,date,open,high,low,close,volume
TSLA,2025-01-03,309.94,310.17,301.54,306.64,100994592
TSLA,2025-01-06,323.74,332.93,320.24,324.4,77849299
TSLA,2025-01-07,325.56,329.42,321.36,321.98,58981515
TSLA,2025-01-08,307.35,322.46,307.12,312.21,94508777
TSLA,2025-01-09,326.6,334.75,330.22,332.48,35598778
TSLA,2025-01-10,354.13,355.55,348.67,353.38,99832375
TSLA,2025-01-13,334.61,341.08,336.11,340.0,54358045
TSLA,2025-01-14,342.13,357.74,342.96,345.61,33383377
TSLA,2025-01-15,369.43,363.36,357.65,358.76,119504302
TSLA,2025-01-16,357.62,358.19,354.08,357.43,109736782
TSLA,2025-01-17,346.3,355.39,342.02,342.88,34102319
TSLA,2025-01-20,327.67,336.35,332.67,332.95,49037785
TSLA,2025-01-21,323.75,327.05,319.15,324.72,51739678
TSLA,2025-01-22,327.95,331.87,327.21,330.22,53562099
TSLA,2025-01-23,317.09,320.08,316.59,319.67,39127026
TSLA,2025-01-24,319.17,325.88,318.66,320.29,20199776
TSLA,2025-01-27,319.59,321.89,318.86,319.89,66144438
TSLA,2025-01-28,320.28,321.64,311.7,317.7,51864948
TSLA,2025-01-29,314.69,317.52,314.63,314.69,115239767
TSLA,2025-01-30,316.07,320.2,315.41,318.79,30378047
TSLA,2025-01-31,320.54,319.64,311.77,316.68,51465974
TSLA,2025-02-03,310.05,316.88,304.66,310.29,52020120
TSLA,2025-02-04,306.31,305.2,304.16,304.78,53783777
TSLA,2025-02-05,297.89,306.87,293.56,298.78,70290481
TSLA,2025-02-06,296.58,290.31,289.04,289.45,89056102
TSLA,2025-02-07,272.04,273.45,268.7,271.95,35306572
TSLA,2025-02-10,264.86,270.19,262.21,263.63,30877484
TSLA,2025-02-11,270.17,263.0,257.95,262.47,115823617
TSLA,2025-02-12,273.44,275.24,271.47,274.2,75455456
TSLA,2025-02-13,266.96,272.9,268.8,270.61,60064897
TSLA,2025-02-14,271.5,280.29,273.03,276.13,46877692
TSLA,2025-02-17,288.05,294.13,287.31,289.96,32208891
TSLA,2025-02-18,282.73,284.2,277.51,278.44,57777331
TSLA,2025-02-19,280.07,279.11,272.11,277.72,114459286
TSLA,2025-02-20,284.47,289.45,285.25,285.57,25512308
TSLA,2025-02-21,297.86,296.53,293.11,294.22,90568944
TSLA,2025-02-24,283.29,288.38,276.48,287.58,23795363
TSLA,2025-02-25,298.95,302.54,294.54,299.19,101068879
TSLA,2025-02-26,305.49,303.24,295.93,300.53,57049413
TSLA,2025-02-27,304.93,311.57,292.16,304.56,37421855
TSLA,2025-02-28,296.3,297.39,295.12,296.48,43611387
TSLA,2025-03-03,298.49,306.9,291.8,296.08,37743848
TSLA,2025-03-04,280.16,280.92,279.93,280.06,94857147
TSLA,2025-03-05,298.79,297.7,295.94,297.7,75762913
TSLA,2025-03-06,296.37,306.76,299.87,300.85,104020150
TSLA,2025-03-07,295.94,302.69,300.05,301.51,27260417
TSLA,2025-03-10,285.82,292.09,275.64,282.43,106425756
TSLA,2025-03-11,291.92,292.92,283.66,290.0,38748521
TSLA,2025-03-12,288.41,296.13,288.51,292.43,110463729
TSLA,2025-03-13,286.21,288.57,276.67,278.35,114790682
TSLA,2025-03-14,268.15,271.96,259.18,263.22,106213175
TSLA,2025-03-17,256.5,257.78,255.26,255.33,45459516
TSLA,2025-03-18,263.7,265.1,258.58,262.13,63190278
TSLA,2025-03-19,248.48,254.7,242.68,247.74,106665887
TSLA,2025-03-20,256.99,260.3,254.89,257.95,110595531
TSLA,2025-03-21,250.8,254.61,247.72,251.5,83375363
TSLA,2025-03-24,252.37,254.02,251.72,251.9,29945786
TSLA,2025-03-25,249.05,250.58,244.96,248.04,25369788
TSLA,2025-03-26,260.14,259.98,257.84,258.62,70311141
TSLA,2025-03-27,258.16,259.24,252.5,253.46,47333993
TSLA,2025-03-28,250.7,255.29,253.6,253.67,94911435
TSLA,2025-03-31,265.58,265.04,257.89,264.84,56819591
TSLA,2025-04-01,273.21,280.28,274.32,275.19,68435868
TSLA,2025-04-02,283.77,285.7,279.72,283.34,115709516
TSLA,2025-04-03,284.06,285.05,278.02,283.87,47781752
TSLA,2025-04-04,284.26,288.8,282.64,286.37,89532711
TSLA,2025-04-07,285.78,286.53,283.79,284.23,54361035
TSLA,2025-04-08,276.8,278.7,266.99,276.54,100892758
TSLA,2025-04-09,276.87,278.26,272.74,275.25,113137655
TSLA,2025-04-10,278.88,282.5,270.92,277.25,67939866
TSLA,2025-04-11,259.09,260.48,254.55,257.86,82284561
TSLA,2025-04-14,275.58,275.38,273.33,274.76,51650174
TSLA,2025-04-15,268.82,272.01,267.53,269.68,98280371
TSLA,2025-04-16,267.67,275.06,259.94,270.64,34717961
TSLA,2025-04-17,285.78,294.33,283.63,288.02,31350536
TSLA,2025-04-18,287.03,293.67,279.54,287.48,112182021
TSLA,2025-04-21,295.2,291.2,287.63,289.36,23209205
TSLA,2025-04-22,287.27,294.14,285.0,289.97,62745553
TSLA,2025-04-23,275.84,279.25,276.9,277.5,110439234
TSLA,2025-04-24,289.36,292.59,286.74,289.4,60983887
TSLA,2025-04-25,286.95,292.55,272.56,287.99,55516418
TSLA,2025-04-28,293.2,297.52,281.93,287.75,106229008
TSLA,2025-04-29,290.53,294.23,288.83,291.99,42059942
TSLA,2025-04-30,283.16,289.95,278.76,283.29,117819945
TSLA,2025-05-01,295.26,298.13,294.92,296.06,83332798
TSLA,2025-05-02,298.53,307.53,299.2,305.0,58289969
TSLA,2025-05-05,316.88,320.52,311.2,312.49,68018257
TSLA,2025-05-06,320.19,327.79,318.24,323.67,85254968
TSLA,2025-05-07,319.16,318.62,311.36,313.69,102246205
TSLA,2025-05-08,324.2,334.57,323.89,325.66,84676747
TSLA,2025-05-09,317.63,327.4,318.39,318.84,45869898
TSLA,2025-05-12,319.27,320.32,307.91,315.29,29234314
TSLA,2025-05-13,298.61,308.36,299.99,303.71,51857342
TSLA,2025-05-14,291.11,299.71,291.12,295.43,78229441
TSLA,2025-05-15,301.36,312.66,299.68,302.51,96102155
TSLA,2025-05-16,302.93,305.74,297.93,303.25,64699400
TSLA,2025-05-19,303.85,310.21,296.4,309.2,106970128
TSLA,2025-05-20,311.49,310.52,306.31,307.83,43351884
TSLA,2025-05-21,308.77,310.23,304.23,304.97,43498181
TSLA,2025-05-22,309.05,309.84,304.39,307.93,56552545
TSLA,2025-05-23,310.02,307.56,304.7,306.17,89107794
TSLA,2025-05-26,298.02,296.78,293.23,296.62,67543669
TSLA,2025-05-27,303.5,302.24,296.68,299.53,109663093
TSLA,2025-05-28,299.59,302.64,294.42,300.5,76268857
TSLA,2025-05-29,314.77,318.5,309.69,310.54,109503221
TSLA,2025-05-30,310.02,315.67,307.89,311.49,92809871
TSLA,2025-06-02,309.78,312.54,301.98,304.47,28352269
TSLA,2025-06-03,301.91,304.2,301.03,303.79,25941675
TSLA,2025-06-04,294.57,295.75,284.39,292.51,53825991
TSLA,2025-06-05,299.83,306.38,300.63,301.18,73906497
TSLA,2025-06-06,301.49,300.51,294.24,299.02,93579582
